application_id,age,income,employment_length,loan_amount,loan_duration_months,collateral_value,collateral_type,co_loaners,credit_score,existing_debt,assets_owned,current_loans,customer_type,DTI,LTV,CCR,ITI,CWI,currency_code,session_user_name,session_user_email,session_flagged,created_at
APP_00001,56,2189184000.0,26,1714656000.0,60,473760000.0,car,0,820,743016000.0,1087272000.0,4,bank,0.339403174881596,3.619250253292623,0.2763003191310638,0.01305399637468728,0.0,VND,dzoan nguyen,dzoan,False,2025-10-23 03:32:48
APP_00002,53,1381032000.0,1,347592000.0,60,3143136000.0,deposit,1,423,995064000.0,7000656000.0,2,bank,0.7205220443841872,0.11058764240554571,9.042601670923908,0.00419483400812099,0.7457134421998148,VND,dzoan nguyen,dzoan,False,2025-10-23 03:32:48
APP_00003,45,1287048000.0,11,1837176000.0,72,1622544000.0,real_estate,0,319,768216000.0,3802560000.0,4,bank,0.5968821675648349,1.1322811584770414,0.8831728696651702,0.01982547141441381,0.0,VND,dzoan nguyen,dzoan,False,2025-10-23 03:32:48
APP_00004,60,1567464000.0,13,364872000.0,72,1120656000.0,car,0,698,712896000.0,4088952000.0,2,bank,0.45480853148779754,0.3255878699618725,3.0713674932577075,0.003233035442342666,1.1030512186737875,VND,dzoan nguyen,dzoan,False,2025-10-23 03:32:48
APP_00005,26,2392368000.0,23,235944000.0,60,271728000.0,deposit,2,592,560808000.0,3119112000.0,1,non-bank,0.23441544110270424,0.8683094859564681,1.1516631064997302,0.001643727051998029,0.11611093249073512,VND,dzoan nguyen,dzoan,False,2025-10-23 03:32:48
APP_00006,61,1327440000.0,3,382944000.0,36,4284168000.0,deposit,0,760,293808000.0,2125584000.0,0,bank,0.22133429759536755,0.08938585041482917,11.187452995737578,0.008013419313142334,2.1271920192190024,VND,dzoan nguyen,dzoan,False,2025-10-23 03:32:48
APP_00007,58,3342504000.0,13,1168416000.0,48,4049784000.0,car,1,359,336912000.0,6840888000.0,3,bank,0.10079628924901739,0.2885131651465839,3.4660463396597763,0.007282564209195473,1.9193148061519896,VND,dzoan nguyen,dzoan,False,2025-10-23 03:32:48
APP_00008,43,2039568000.0,4,1532616000.0,36,3932544000.0,land,1,344,894792000.0,3643248000.0,3,bank,0.4387164340683858,0.3897263450834856,2.5659030050579785,0.020873374491796104,0.8789156225819849,VND,dzoan nguyen,dzoan,False,2025-10-23 03:32:48
APP_00009,53,3189816000.0,23,1048680000.0,48,459888000.0,real_estate,0,611,83760000.0,4936392000.0,4,non-bank,0.026258567892317106,2.2802943325330194,0.4385398787046473,0.006849141141540667,0.0,VND,dzoan nguyen,dzoan,False,2025-10-23 03:32:48
APP_00010,43,2649768000.0,18,398088000.0,60,1802784000.0,real_estate,0,785,101376000.0,499656000.0,3,bank,0.0382584437580947,0.22081846743702777,4.52860674021797,0.0025039173240409573,2.2481137791661974,VND,dzoan nguyen,dzoan,False,2025-10-23 03:32:48
APP_00011,32,1600056000.0,14,574104000.0,36,4667976000.0,car,0,523,475992000.0,2160456000.0,0,bank,0.29748458803941413,0.12298777885747422,8.130889176873536,0.009966734497348913,1.8483438054912296,VND,dzoan nguyen,dzoan,False,2025-10-23 03:32:48
APP_00012,56,1284744000.0,11,2063424000.0,48,2858208000.0,deposit,2,738,929280000.0,5835840000.0,2,bank,0.7233191982215778,0.7219292647700877,1.3851772587698732,0.033460362530670404,0.10657115278326887,VND,dzoan nguyen,dzoan,False,2025-10-23 03:32:48
APP_00013,31,2831832000.0,4,2314776000.0,12,784104000.0,land,0,798,788424000.0,851328000.0,3,bank,0.2784148212182055,2.9521287992408265,0.33873860796897487,0.06811774144226194,0.0,VND,dzoan nguyen,dzoan,False,2025-10-23 03:32:48
APP_00014,34,1592184000.0,27,1839720000.0,60,841848000.0,car,0,778,707976000.0,945984000.0,2,bank,0.44465715017861585,2.185335119879061,0.45759572108798563,0.019257824472227146,0.0,VND,dzoan nguyen,dzoan,False,2025-10-23 03:32:48
APP_00015,43,1340592000.0,19,355776000.0,36,1404408000.0,car,0,579,640944000.0,5876472000.0,2,bank,0.4781051953166874,0.25332809269100853,3.9474500809495447,0.007371867552836339,1.1690525676826278,VND,dzoan nguyen,dzoan,False,2025-10-23 03:32:48
APP_00016,57,3391152000.0,9,1989144000.0,36,4672560000.0,real_estate,0,684,132888000.0,2388888000.0,4,non-bank,0.039186683463318384,0.42570753505572745,2.349030537758927,0.0162935781110563,1.2961665050934343,VND,dzoan nguyen,dzoan,False,2025-10-23 03:32:48
APP_00017,37,2047872000.0,12,1697712000.0,48,973560000.0,car,1,589,398136000.0,2146176000.0,3,bank,0.1944144946559137,1.7438185628004008,0.5734541547682918,0.01727109897457592,0.0,VND,dzoan nguyen,dzoan,False,2025-10-23 03:32:48
APP_00018,42,745704000.0,21,1319400000.0,24,4352520000.0,real_estate,0,670,95400000.0,4174584000.0,3,non-bank,0.12793279907308655,0.3031347357392942,3.2988631195997584,0.07372228122379336,1.8231400212810829,VND,dzoan nguyen,dzoan,False,2025-10-23 03:32:48
APP_00019,22,2084280000.0,21,446568000.0,48,3316272000.0,real_estate,1,611,909768000.0,1596648000.0,2,bank,0.4364902988082165,0.13465964191115712,7.426129951093275,0.0044636517165669055,1.4628830598475044,VND,dzoan nguyen,dzoan,False,2025-10-23 03:32:48
APP_00020,26,1982304000.0,13,2392416000.0,60,4440096000.0,land,1,588,900984000.0,539088000.0,1,bank,0.45451353576443826,0.5388207822533538,1.8559046587215415,0.02011477553358867,0.4668844060087672,VND,dzoan nguyen,dzoan,False,2025-10-23 03:32:48
APP_00021,23,3191904000.0,9,1129128000.0,36,3998256000.0,real_estate,0,540,309696000.0,270960000.0,2,bank,0.09702547445035868,0.28240512863608364,3.5410121793099765,0.009826318919928417,1.943909665520065,VND,dzoan nguyen,dzoan,False,2025-10-23 03:32:48
APP_00022,24,2734656000.0,19,220704000.0,12,1722600000.0,real_estate,0,659,351504000.0,792024000.0,4,bank,0.128536825107069,0.12812260536398287,7.805023923444127,0.006725525988814377,2.2794271273406412,VND,dzoan nguyen,dzoan,False,2025-10-23 03:32:48
APP_00023,59,1174056000.0,19,598728000.0,36,4006920000.0,land,1,713,380928000.0,1343376000.0,3,bank,0.32445471084853894,0.14942349734958432,6.69238786226774,0.014165707030048835,1.7238088482852407,VND,dzoan nguyen,dzoan,False,2025-10-23 03:32:48
APP_00024,58,1051344000.0,17,1034880000.0,24,971352000.0,car,1,805,1067160000.0,5084952000.0,3,bank,1.0150436013331277,1.065401625775182,0.9386131725417223,0.0410141685292372,0.0,VND,dzoan nguyen,dzoan,False,2025-10-23 03:32:48
APP_00025,57,2410776000.0,2,262104000.0,36,1532784000.0,car,1,637,586224000.0,2313720000.0,0,bank,0.24316817489472026,0.17099865343061768,5.847999267465814,0.0030200510816701153,1.8822438064165201,VND,dzoan nguyen,dzoan,False,2025-10-23 03:32:48
APP_00026,23,742104000.0,14,858552000.0,48,1167840000.0,real_estate,0,355,914472000.0,739560000.0,4,non-bank,1.2322693315222266,0.7351623510069722,1.360243759259739,0.0241024169114124,0.0,VND,dzoan nguyen,dzoan,False,2025-10-23 03:32:48
APP_00027,24,1557024000.0,18,1187952000.0,12,805632000.0,real_estate,0,623,538584000.0,340392000.0,1,bank,0.34590603613045895,1.4745591039084405,0.6781688149015985,0.06358026593793596,0.0,VND,dzoan nguyen,dzoan,False,2025-10-23 03:32:48
APP_00028,33,1014600000.0,28,2282904000.0,60,606720000.0,car,0,473,837816000.0,3560496000.0,4,non-bank,0.8257599053814116,3.7626977848099776,0.2657667602317021,0.037500887048457485,0.0,VND,dzoan nguyen,dzoan,False,2025-10-23 03:32:48
APP_00029,45,661680000.0,15,316920000.0,24,1055520000.0,land,1,314,633984000.0,6087288000.0,2,non-bank,0.9581429089589787,0.3002501136880332,3.33055660734545,0.01995677668880624,0.08786848409191292,VND,dzoan nguyen,dzoan,False,2025-10-23 03:32:48
APP_00030,35,3356448000.0,10,1435224000.0,72,745464000.0,car,0,339,334320000.0,2597304000.0,4,bank,0.09960529702828634,1.9252760696692983,0.5194060299994897,0.005938917172674705,0.0,VND,dzoan nguyen,dzoan,False,2025-10-23 03:32:48
APP_00031,42,869448000.0,16,2207928000.0,60,1944984000.0,land,0,625,1051536000.0,684384000.0,4,bank,1.2094294310872773,1.1351908293332864,0.8809091600812974,0.04232432531834644,0.0,VND,dzoan nguyen,dzoan,False,2025-10-23 03:32:48
APP_00032,28,627768000.0,5,1958112000.0,24,520560000.0,land,0,819,850728000.0,1827432000.0,3,bank,1.3551630538669819,3.7615491009680144,0.26584791881158665,0.1299652100721881,0.0,VND,dzoan nguyen,dzoan,False,2025-10-23 03:32:48
APP_00033,53,3398664000.0,2,2228856000.0,48,474360000.0,car,0,578,923184000.0,3715584000.0,4,bank,0.2716314410603677,4.698659246141933,0.2128266698252354,0.013662574470154242,0.0,VND,dzoan nguyen,dzoan,False,2025-10-23 03:32:48
APP_00034,34,1164960000.0,20,508368000.0,12,4753104000.0,car,1,544,1137768000.0,1553880000.0,3,bank,0.976658426040359,0.10695494986013297,9.349730903596953,0.03636519708528086,0.06253523126139299,VND,dzoan nguyen,dzoan,False,2025-10-23 03:32:48
APP_00035,23,3049656000.0,29,1947048000.0,12,596088000.0,car,0,348,298512000.0,7050192000.0,4,bank,0.09788382689719681,3.2663767765831917,0.30614961726675083,0.0532040334996726,0.0,VND,dzoan nguyen,dzoan,False,2025-10-23 03:32:48
