application_id,age,income,employment_length,loan_amount,loan_duration_months,collateral_value,collateral_type,co_loaners,credit_score,existing_debt,assets_owned,DTI,LTV,CCR,ITI,CWI,session_user_name,session_user_email,session_flagged,created_at
APP_0001,25,70783,30,63547,12,163193,deposit,0,331,43907,116140,0.6203043103569978,0.3893978295637657,2.568067729397099,0.07481433865323538,0.5953885579203761,dzoan,dzoan@gmail.com,False,2025-10-19 19:41:02
APP_0002,55,138573,24,79005,24,149447,car,0,558,3103,12177,0.022392529569252147,0.5286489524714413,1.891614454781319,0.02375552957547874,0.8716489517382743,dzoan,dzoan@gmail.com,False,2025-10-19 19:41:02
APP_0003,50,86883,9,75209,48,115196,deposit,0,550,19876,21359,0.2287674228560221,0.6528785721726392,1.5316783895544213,0.01803407072308744,0.410047694587833,dzoan,dzoan@gmail.com,False,2025-10-19 19:41:02
APP_0004,40,112464,30,17782,72,178189,deposit,1,442,22913,107478,0.20373630672926266,0.09979291650999726,10.020751321560565,0.0021960113655817848,2.1504066510246855,dzoan,dzoan@gmail.com,False,2025-10-19 19:41:02
APP_0005,40,82177,15,83476,60,32627,land,0,370,39894,141794,0.48546430266375645,2.5584944984214744,0.3908548564856918,0.0169301223778364,0.0,dzoan,dzoan@gmail.com,False,2025-10-19 19:41:02
APP_0006,59,58234,15,55926,60,184842,deposit,0,324,6451,241278,0.11077720919050536,0.3025611062420862,3.305117476665535,0.016006113266896473,1.8605356785794962,dzoan,dzoan@gmail.com,False,2025-10-19 19:41:02
APP_0007,24,120529,13,35693,48,171243,land,1,304,21703,48947,0.18006454878078984,0.20843479733478038,4.7976634073906705,0.006169504157930198,1.947097114850197,dzoan,dzoan@gmail.com,False,2025-10-19 19:41:02
APP_0008,52,146148,4,53851,12,104697,land,1,565,7616,253361,0.052111558146536036,0.514350936512025,1.9441978793336812,0.030705745771131575,0.8949942566429746,dzoan,dzoan@gmail.com,False,2025-10-19 19:41:02
APP_0009,30,57940,28,96864,36,148811,car,0,349,39382,78011,0.6797031411805199,0.6509196228773367,1.5362879914106218,0.046438844780667586,0.1717713590714359,dzoan,dzoan@gmail.com,False,2025-10-19 19:41:02
APP_0010,25,122344,0,86470,72,107892,deposit,0,828,31614,50115,0.2584025371084789,0.8014495977458865,1.2477391002659737,0.009816355703635095,0.18372268821628984,dzoan,dzoan@gmail.com,False,2025-10-19 19:41:02
APP_0011,44,57642,5,84202,12,59602,land,2,434,24837,212969,0.43088373061308716,1.4127378275896545,0.7078454193487006,0.1217312607603566,0.0,dzoan,dzoan@gmail.com,False,2025-10-19 19:41:02
APP_0012,64,114611,7,48966,72,161575,deposit,0,659,19646,234558,0.17141461116297588,0.3030543091443583,3.2997385941264694,0.005933839974556384,1.7324370487677312,dzoan,dzoan@gmail.com,False,2025-10-19 19:41:02
APP_0013,54,123626,8,79493,60,55216,car,1,671,7658,185425,0.061944898322358874,1.43967328310632,0.6946020404312242,0.01071686646264735,0.0,dzoan,dzoan@gmail.com,False,2025-10-19 19:41:02
APP_0014,55,81170,4,41583,24,68374,deposit,1,573,46093,43554,0.5678575828507999,0.6081697721355982,1.6442777096409196,0.021345632622000565,0.2784197267595942,dzoan,dzoan@gmail.com,False,2025-10-19 19:41:02
APP_0015,53,117115,0,70186,60,107703,house,1,786,32383,43450,0.2765059983776606,0.6516624420861011,1.5345368022112453,0.009988188247851776,0.3867341700462399,dzoan,dzoan@gmail.com,False,2025-10-19 19:41:02
APP_0016,56,59030,21,65759,72,168777,house,0,360,15958,123118,0.27033711672030714,0.38962062366317457,2.566599248771992,0.015472123402197932,1.143089324802788,dzoan,dzoan@gmail.com,False,2025-10-19 19:41:02
APP_0017,44,34906,30,28731,12,81713,land,0,428,20697,140674,0.5929353119807313,0.35160867915753485,2.8440708642232138,0.06859135964591792,0.7506561310304649,dzoan,dzoan@gmail.com,False,2025-10-19 19:41:02
